,token_address,token_id,amount,token_hash,block_number_minted,contract_type,name,symbol,token_uri,metadata,last_token_uri_sync,last_metadata_sync,minter_address,possible_spam,verified_collection,rarity_scores,total_rarity_score
129,0x00dca92b7fbd0c01f3508756718807836ec82156,817,1,181994af5c212e743635a21109d09963,15314753,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/817.json,"{""name"":""Starial Killer #817"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/817.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/817.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Starial Killer""}],""custom_fields"":{""dna"":""b839a7645ae6f6541bd8796a251aff8010e55f5f"",""edition"":817,""date"":1659507291509}}",2022-10-11T22:40:41.473Z,2022-10-11T22:41:00.811Z,0x9e5e33a76d5abc520beedc470069155ed4435f96,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Starial Killer"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
130,0x00dca92b7fbd0c01f3508756718807836ec82156,259,1,74ea0712733bd7b47e1771147a16c18f,15314502,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/259.json,"{""name"":""Aquala #259"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/259.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/259.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Aquala""}],""custom_fields"":{""dna"":""cdf61fd8ad937bd158a5dcf042d0eda9ae9846d5"",""edition"":259,""date"":1659507285582}}",2022-10-11T22:40:33.008Z,2022-10-11T22:40:41.835Z,0x3d72a400cabe8303142d7351cf2c7776ba1c44ae,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Aquala"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
131,0x00dca92b7fbd0c01f3508756718807836ec82156,777,1,faf3aa3974456188e470a117389377c8,15314753,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/777.json,"{""name"":""Star Joe #777"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/777.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/777.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Joe""}],""custom_fields"":{""dna"":""5cc68936d91b53639a14d058ea7cd8e4e27bba0c"",""edition"":777,""date"":1659507275360}}",2022-08-15T11:16:37.894Z,2023-07-20T02:57:04.974Z,0x6cad7aa237daa4e06f245b413d427849895bdf9e,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Joe"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
132,0x00dca92b7fbd0c01f3508756718807836ec82156,861,1,b1299c351a9b96b40a7221a5869a452e,15314754,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/861.json,"{""name"":""Star Sith #861"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/861.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/861.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Sith""}],""custom_fields"":{""dna"":""cca28bceacf12f5975ee38375af74b805b9696cb"",""edition"":861,""date"":1659507315291}}",2022-10-11T22:40:29.787Z,2023-08-18T09:17:53.937Z,0xca404e9190399bb60e6e907bc22c889e945c1011,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Sith"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
133,0x00dca92b7fbd0c01f3508756718807836ec82156,182,1,f02e64c52d76f88fda0e67e2cd494a85,15212327,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/182.json,"{""name"":""Star Doom #182"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/182.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/182.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Doom""}],""custom_fields"":{""dna"":""250b1e2d6e3947f0e06e15389ef4363cca4265e0"",""edition"":182,""date"":1659507277690}}",2022-08-15T11:16:37.897Z,2023-01-24T01:48:23.496Z,0xdc7850630861c1f3bc22d23f88d77b7e2eb09d87,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Doom"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
134,0x00dca92b7fbd0c01f3508756718807836ec82156,282,1,f8fb864d9746b837d2e5179854ae2b18,15314509,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/282.json,"{""name"":""Star Demon #282"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/282.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/282.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Demon""}],""custom_fields"":{""dna"":""3d05839e6de348dd56564ccc38d8f41433eeae9e"",""edition"":282,""date"":1659507301844}}",2022-08-15T11:16:37.895Z,2023-05-25T15:02:04.991Z,0x9561be1c6eda59537d5a10d8dbabeb024db783c6,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Demon"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
135,0x00dca92b7fbd0c01f3508756718807836ec82156,818,1,ee15ad49e31d501fbacca579f190c382,15314753,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/818.json,"{""name"":""Star Clown #818"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/818.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/818.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Clown""}],""custom_fields"":{""dna"":""6f62fbfef015778e86d16a8c516c9ab6344c9733"",""edition"":818,""date"":1659507279970}}",2022-08-15T11:16:37.897Z,2023-08-18T09:17:16.787Z,0xb85cc4e117dc8d7367c4e9ccbf7043d1dc98316c,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Clown"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
136,0x00dca92b7fbd0c01f3508756718807836ec82156,869,1,722c0332874381574dfb25f698a546d0,15314754,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/869.json,"{""name"":""Star Control #869"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/869.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/869.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Control""}],""custom_fields"":{""dna"":""3906356d2ce8b760f307d56c6109e9ad0933b685"",""edition"":869,""date"":1659507297024}}",2022-08-15T21:21:59.895Z,2023-07-01T22:08:31.775Z,0xdd08680458a0e3fe4337b864c953fbbeb253412a,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Control"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
137,0x00dca92b7fbd0c01f3508756718807836ec82156,48,1,5ea009f18d1985f11a1afc208f67d4db,15209649,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/48.json,"{""name"":""Silver Star #48"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/48.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/48.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Silver Star""}],""custom_fields"":{""dna"":""2ca15cc1b1866e914fb6a9150e2311bcff4f75e2"",""edition"":48,""date"":1659507282665}}",2022-09-09T21:15:30.583Z,2023-05-27T05:50:37.209Z,0x3f2aaca4e1621a95f1dd86bc223120b2e4b4e05b,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Silver Star"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
138,0x00dca92b7fbd0c01f3508756718807836ec82156,495,1,b3c3c2ea66f34371299b128d8d2a88fa,15314750,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/495.json,"{""name"":""Luchastar #495"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/495.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/495.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Luchastar""}],""custom_fields"":{""dna"":""57981681aabefa1db3ceed7723f1c5b5a65ca791"",""edition"":495,""date"":1659507304832}}",2022-08-17T04:40:13.412Z,2022-08-17T04:40:23.791Z,0x3e51fc17e2210a0e7d92d32eb25539fc4dc1b102,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Luchastar"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
139,0x00dca92b7fbd0c01f3508756718807836ec82156,629,1,a1f97d63812f84dcc08e03e2f1bc359b,15314752,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/629.json,"{""name"":""Startorch #629"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/629.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/629.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Startorch""}],""custom_fields"":{""dna"":""05cd90dab86f32e13f06b482b298a91c2daebb7e"",""edition"":629,""date"":1659507288614}}",2022-09-20T07:16:56.398Z,2023-08-18T09:17:42.230Z,0x5e0d19f3bd5037418832b2a64d37e60ee28ee500,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Startorch"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
140,0x00dca92b7fbd0c01f3508756718807836ec82156,118,1,8cf8d7c1f41e79478e5939b9f85293e4,15209649,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/118.json,"{""name"":""Star Crow #118"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/118.mp4"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/118.mp4"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Legendary"",""value"":""Star Crow""}],""custom_fields"":{""dna"":""a561d135e82e3fbcf7edbfc6b30d9e61028df4f7"",""edition"":118,""date"":1659507300094}}",2022-10-11T22:40:31.488Z,2022-10-11T22:40:41.841Z,0x3f2aaca4e1621a95f1dd86bc223120b2e4b4e05b,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Legendary"",""value"":""Star Crow"",""rarity_score"":1000.0},{""trait_type"":""Number Of Traits"",""value"":2,""rarity_score"":11.3636363636},{""trait_type"":""Background"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Offhand"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Outfit"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Eyes"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Weapon"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Headgear"",""value"":""null"",""rarity_score"":11.3636363636},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",1093.5056922863946
